cellID,animalID,genoType,cellType,recordLayer,recordRegion,stimSource,stimChannel,conditionName,signal,samplerate,onset,risetime,slope,amplitude,onset2peakTime,halfwidth,decay,slope2ms,slope3ms,area,test1DrugName,waveformSequence,
will20170914c001,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DAMGOCTAP,EPSC,20000,1.8,0.55,-4.3071e-10,-402.0032,1.3,3.3,4.1,-3.1318e-11,-3.1318e-11,-1640.322,CTAP,3,
will20170914c001,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,BASEDPDPE,EPSC,20000,1.8,0.55,-4.3071e-10,-402.0032,1.3,3.3,4.1,-3.1318e-11,-3.1318e-11,-1640.322,CTAP,3,
will20170914c001,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DPDPE,EPSC,20000,1.75,0.7,-3.1412e-10,-381.9294,1.5,3.6,4.1,-2.7528e-11,-2.7528e-11,-1495.5019,DPDPE,4,
will20170914c001,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DPDPENALTRI,EPSC,20000,1.8,0.7,-2.4797e-10,-314.8368,1.6,3.7,4,-2.4115e-11,-2.4115e-11,-1316.8201,NTD,5,
will20170914c001,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,BASEQUIN,EPSC,20000,1.8,0.7,-2.4797e-10,-314.8368,1.6,3.7,4,-2.4115e-11,-2.4115e-11,-1316.8201,NTD,5,
will20170914c001,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,QUIN,EPSC,20000,1.85,0.95,-1.8625e-10,-295.6176,1.65,3,3.7,-1.5885e-11,-1.5885e-11,-1049.8066,Quin,6,
will20170914c003,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,BASEDAMGO,EPSC,20000,2.75,1.6,-1.1709e-10,-316.4588,3.65,7.85,7.1,-9.0814e-12,-9.0814e-12,-2664.0157,Ctrl,1,
will20170914c003,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DAMGO,EPSC,20000,3.2,1,-3.8813e-11,-59.7702,2.3,4.95,5.9,-4.8982e-12,-4.8982e-12,-366.7488,DAMGO,2,
will20170914c003,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DAMGOCTAP,EPSC,20000,2.85,1.8,-9.1307e-11,-272.1813,3.95,7.95,6.8,-7.8077e-12,-7.8077e-12,-2267.6728,CTAP,3,
will20170914c003,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,BASEDPDPE,EPSC,20000,2.85,1.8,-9.1307e-11,-272.1813,3.95,7.95,6.8,-7.8077e-12,-7.8077e-12,-2267.6728,CTAP,3,
will20170914c003,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DPDPE,EPSC,20000,2.8,1.6,-8.3059e-11,-218.9729,4.05,8,6.5,-7.5403e-12,-7.5403e-12,-1848.9552,DPDPE,4,
will20170914c003,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DPDPENALTRI,EPSC,20000,2.85,1.45,-9.5803e-11,-236.2093,3,7.35,6.2,-8.1484e-12,-8.1484e-12,-1860.2093,NTD,5,
will20170914c007,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,BASEDAMGO,EPSC,20000,2.35,1.5,-1.2349e-10,-313.4976,2.8,5.9,6.35,-8.8961e-12,-8.8961e-12,-2071.9801,Ctrl,1,
will20170914c007,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DAMGO,EPSC,20000,2.5,1.8,-2.8179e-11,-83.7666,2.95,4.7,4.55,-5.3591e-12,-5.118e-12,-438.0828,DAMGO,2,
will20170914c007,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DAMGOCTAP,EPSC,20000,2.6,1.65,-1.1568e-10,-305.8801,3.1,5.9,5.85,-1.1528e-11,-1.1528e-11,-1942.5829,CTAP,3,
will20170914c012,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,BASEDPDPE,EPSC,20000,2.85,1.05,-9.5235e-11,-163.5271,2.3,5.7,9.65,-9.18e-12,-9.18e-12,-1249.4833,CTAP,1,
will20170914c012,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DPDPE,EPSC,20000,2.8,1.05,-1.1477e-10,-202.9726,2.5,5.15,8.25,-1.1559e-11,-1.1559e-11,-1305.3684,DPDPE,2,
will20170914c012,will20170914,vGlut2cre,MSN,DMS,Striatum,MD,DIOChR2h134r,DPDPENALTRI,EPSC,20000,2.95,1.2,-9.9791e-11,-197.1315,2.45,5.4,6.25,-7.9882e-12,-7.9882e-12,-1282.81,Ntd,3,
will20150812will20150812c018,will20150812,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDAMGO,EPSC,10000,3,1.4,-1.1682e-10,-273.6105,3.5,7.6,8.2,-1.7277e-11,-1.7277e-11,-2447.1163,Ctrl,1,
will20150812will20150812c018,will20150812,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGO,EPSC,10000,3,1.6,-7.8652e-11,-206.0849,3.6,8.3,8.8,-1.1582e-11,-1.1582e-11,-2009.4823,DAMGO,2,
will20150812will20150812c018,will20150812,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGONALOX,EPSC,10000,3.1,1.6,-6.7961e-11,-183.3418,3.9,8.8,9.6,-8.046e-12,-8.046e-12,-1880.7466,NLX,3,
will20150812will20150812c018,will20150812,WT,MSN,DMS,Striatum,ACC,CsChR,BASEWIN,EPSC,10000,3.1,1.6,-6.7961e-11,-183.3418,3.9,8.8,9.6,-8.046e-12,-8.046e-12,-1880.7466,NLX,3,
will20150828will20150828c3,will20150828,WT,MSN,DMS,Striatum,ACC,CsChR,BASEME,EPSC,10000,3.1,0.7,-1.6364e-10,-193.0412,2.1,5.9,5.8,-2.2749e-11,-2.2749e-11,-1267.4111,Ctrl,1,
will20150828will20150828c3,will20150828,WT,MSN,DMS,Striatum,ACC,CsChR,ME,EPSC,10000,3.1,0.7,-1.391e-10,-179.0097,2.1,5.7,6.5,-1.9519e-11,-1.9519e-11,-1164.589,ME,2,
will20150828will20150828c3,will20150828,WT,MSN,DMS,Striatum,ELEC,ELEC,BASEME,EPSC,10000,2.1,0.5,-1.9925e-10,-165.4358,2.6,4.3,5.4,-2.3616e-11,-2.3616e-11,-830.5223,Ctrl,3,
will20150828will20150828c3,will20150828,WT,MSN,DMS,Striatum,ELEC,ELEC,ME,EPSC,10000,2.1,0.5,-1.5574e-10,-124.2382,2.5,3.5,4.2,-1.6875e-11,-1.6875e-11,-553.7397,ME,4,
will20150828will20150828c7,will20150828,WT,MSN,DMS,Striatum,ACC,CsChR,BASEME,EPSC,10000,3.3,1.4,-1.0331e-10,-241.2757,3.8,7.6,8.4,-1.1954e-11,-1.1954e-11,-2134.5956,Ctrl,1,
will20150828will20150828c7,will20150828,WT,MSN,DMS,Striatum,ACC,CsChR,ME,EPSC,10000,3.5,1.4,-9.367e-11,-215.8828,3.3,8.1,8.1,-1.1954e-11,-1.1954e-11,-1994.8117,ME,2,
will20150828will20150828c7,will20150828,WT,MSN,DMS,Striatum,ACC,CsChR,MENALOX,EPSC,10000,3.2,1.7,-7.3787e-11,-209.7743,3.5,7.1,8.1,-1.0809e-11,-1.0809e-11,-1807.4685,NLX,3,
will20150828will20150828c7,will20150828,WT,MSN,DMS,Striatum,ELEC,ELEC,BASEME,EPSC,10000,2.3,0.9,-1.6086e-10,-259.7875,2,6.4,7.3,-2.4689e-11,-2.4689e-11,-1876.5253,Ctrl,4,
will20150828will20150828c7,will20150828,WT,MSN,DMS,Striatum,ELEC,ELEC,ME,EPSC,10000,2.1,1.3,-6.0901e-11,-142.8487,2.8,6.5,7.3,-9.5218e-12,-9.5218e-12,-1074.7031,ME,5,
will20150828will20150828c7,will20150828,WT,MSN,DMS,Striatum,ELEC,ELEC,MENALOX,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NLX,6,
will20151008will20151008c026,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDAMGO,EPSC,20000,2.65,1.15,-2.6806e-10,-528.3486,3.15,7.15,7.45,-2.1083e-11,-2.1083e-11,-4234.8683,Ctrl,1,
will20151008will20151008c026,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGO,EPSC,20000,2.6,1.45,-1.8148e-10,-442.8777,3.8,8.05,7.5,-1.4012e-11,-1.4012e-11,-3875.3582,DAMGO,2,
will20151008will20151008c026,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGONALOX,EPSC,20000,2.7,1.35,-1.9097e-10,-444.9044,3.25,7.85,8.05,-1.6532e-11,-1.6532e-11,-3885.2378,NLX,3,
will20151008will20151008c026,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,BASEWIN,EPSC,20000,2.7,1.35,-1.9097e-10,-444.9044,3.25,7.85,8.05,-1.6532e-11,-1.6532e-11,-3885.2378,NLX,3,
will20151008will20151008c026,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,WIN,EPSC,20000,2.9,1.55,-1.0403e-10,-274.5043,3.6,8.15,8.05,-7.7008e-12,-7.4872e-12,-2477.4104,Win,4,
will20151008will20151008c016,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDAMGO,EPSC,20000,3.5,0.95,-2.6374e-10,-414.332,2.2,5.9,6.55,-1.644e-11,-1.644e-11,-2815.63,Ctrl,1,
will20151008will20151008c016,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGO,EPSC,20000,3.45,0.85,-2.9047e-10,-415.5334,2.3,5.55,6,-1.8546e-11,-1.8546e-11,-2580.7387,DAMGO,2,
will20151008will20151008c016,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGONALOX,EPSC,20000,3.4,0.9,-2.8526e-10,-417.8458,2.1,5.45,5.95,-2.0066e-11,-2.0066e-11,-2547.7893,NLX,3,
will20151008will20151008c016,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,BASEWIN,EPSC,20000,3.4,0.9,-2.8526e-10,-417.8458,2.1,5.45,5.95,-2.0066e-11,-2.0066e-11,-2547.7893,NLX,3,
will20151008will20151008c016,will20151008,WT,MSN,DMS,Striatum,ACC,CsChR,WIN,EPSC,20000,3.55,0.85,-1.193e-10,-168.8422,2.05,5.45,5.5,-8.4155e-12,-8.4155e-12,-1062.9642,Win,4,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,3.95,0.7,-2.2423e-10,-260.5385,1.7,4.45,4.95,-1.5127e-11,-1.5127e-11,-1289.0419,Ctrl,1,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,3.8,1,-1.7706e-10,-285.544,1.8,4.7,4.9,-1.0572e-11,-1.0572e-11,-1484.4201,DPDPE,2,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPENALTRI,EPSC,20000,3.85,0.7,-1.8939e-10,-222.7996,1.65,4.95,5.5,-1.1997e-11,-1.1997e-11,-1227.7569,NTD,3,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDAMGO,EPSC,20000,3.85,0.7,-1.8939e-10,-222.7996,1.65,4.95,5.5,-1.1997e-11,-1.1997e-11,-1227.7569,NTD,3,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGO,EPSC,20000,3.6,0.75,-1.6565e-10,-205.9641,2.35,5.15,5.3,-1.109e-11,-1.109e-11,-1191.6694,DAMGO,4,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGONALOX,EPSC,20000,3.85,0.75,-2.0679e-10,-260.9539,1.8,5.5,6.1,-1.373e-11,-1.373e-11,-1610.2639,Nlx,5,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,BASEQUIN,EPSC,20000,3.85,0.75,-2.0679e-10,-260.9539,1.8,5.5,6.1,-1.373e-11,-1.373e-11,-1610.2639,Nlx,5,
will20161018will20161018c010,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,QUIN,EPSC,20000,3.9,0.75,-2.1532e-10,-271.081,2.1,5.55,5.8,-1.492e-11,-1.492e-11,-1643.4372,NaN,6,
will20161018will20161018c013,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDAMGO,EPSC,20000,3.65,0.8,-4.5286e-10,-632.2172,1.95,4.5,4.5,-2.6073e-11,-2.6073e-11,-3167.996,Ctrl,1,
will20161018will20161018c013,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGO,EPSC,20000,3.7,0.95,-4.1066e-10,-647.5729,2.15,4.5,4.7,-2.635e-11,-2.635e-11,-3237.3132,DAMGO,2,
will20161018will20161018c014,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,3.7,0.95,-2.6412e-10,-444.0628,1.9,4.8,4.8,-2.8382e-11,-2.8382e-11,-2333.9611,Ctrl,1,
will20161018will20161018c014,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,3.7,0.7,-2.8302e-10,-351.155,2.2,4.95,5.1,-1.9688e-11,-1.9688e-11,-1934.1116,DPDPE,2,
will20161018will20161018c014,will20161018,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPENTD,EPSC,20000,3.75,1,-2.6053e-10,-436.3348,2.45,5.4,5.6,-1.798e-11,-1.798e-11,-2654.6667,NTD,3,
will20161123will20161123c001,will20161123,WT,MSN,DMS,Striatum,ACC,Chrimson,BASEDAMGO,EPSC,10000,4.4,1,-2.316e-10,-417.5762,2.6,4.8,5,-2.5343e-11,-2.5343e-11,-2261.5045,Ctrl,1,
will20161123will20161123c001,will20161123,WT,MSN,DMS,Striatum,ACC,Chrimson,DAMGO,EPSC,10000,3.9,1,-3.1106e-10,-525.469,2.5,4.9,5.2,-3.9029e-11,-3.9029e-11,-2959.9894,DAMGO,2,
will20161123will20161123c001,will20161123,WT,MSN,DMS,Striatum,ACC,Chrimson,DAMGONALOX,EPSC,10000,4,1.1,-2.7377e-10,-497.5181,2.6,6.2,7.3,-3.2725e-11,-3.2725e-11,-3559.88,Naloxone,3,
will20161123will20161123c006,will20161123,WT,MSN,DMS,Striatum,ACC,Chrimson,BASEDAMGO,EPSC,10000,3,0.7,-1.7079e-10,-200.0269,1.7,5.5,4.8,-1.9476e-11,-1.9476e-11,-1207.9621,Ctrl,1,
will20161123will20161123c006,will20161123,WT,MSN,DMS,Striatum,ACC,Chrimson,DAMGO,EPSC,10000,2.9,0.7,-1.584e-10,-193.9589,1.8,6,5,-1.999e-11,-1.999e-11,-1263.8285,DAMGO,2,
will20161123will20161123c006,will20161123,WT,MSN,DMS,Striatum,ACC,Chrimson,DAMGONALOX,EPSC,10000,3.1,0.7,-1.6612e-10,-192.7163,1.7,6,5.3,-1.9842e-11,-1.9842e-11,-1219.9308,Naloxone,3,
will20170301will20170301c002,will20170301,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,2.9,1.1,-3.9837e-11,-80.6781,1.7,3.7,4,-6.063e-12,-6.063e-12,-320.6816,Ctrl,1,
will20170301will20170301c002,will20170301,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,2.6,1.45,-2.4649e-11,-59.9702,2.25,3.45,3.55,-4.1265e-12,-4.1265e-12,-233.1314,DPDPE,2,
will20170301will20170301c002,will20170301,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPENTD,EPSC,20000,2.75,1.55,-3.1636e-11,-79.1517,2.65,3.8,3.55,-5.9893e-12,-4.7857e-12,-325.0662,NTD,3,
will20170301will20170301c002,will20170301,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPCPX,EPSC,20000,2.75,1.55,-3.1636e-11,-79.1517,2.65,3.8,3.55,-5.9893e-12,-4.7857e-12,-325.0662,NTD,3,
will20170301will20170301c002,will20170301,WT,MSN,DMS,Striatum,ACC,CsChR,DPCPX,EPSC,20000,2.65,1.65,-3.3012e-11,-95.6959,2.6,3.85,3.6,-6.0183e-12,-6.0183e-12,-397.4279,DPCPX,4,
will20170301will20170301c002,will20170301,WT,MSN,DMS,Striatum,ACC,CsChR,FORSKOLIN,EPSC,20000,2.65,1.15,-7.2916e-11,-138.4752,2.05,4,4.4,-8.8313e-12,-8.8313e-12,-689.9578,Forskolin,5,
will20170306will20170306c004,will20170306,WT,MSN,DMS,Striatum,ACC,CsChR,BASEMOCK,EPSC,20000,2.45,1,-0.61422,-998879628390.6051,2.15,4.7,5.15,-0.04571,-0.04571,-5440777875611.664,Ctrl,1,
will20170306will20170306c004,will20170306,WT,MSN,DMS,Striatum,ACC,CsChR,MOCK,EPSC,20000,2.5,1,-0.59388,-999631875785.1274,2.2,4.8,5.4,-0.044311,-0.044311,-5594657679622.732,Ctrl,2,
will20170306will20170306c004,will20170306,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDAMGO,EPSC,20000,2.5,1,-0.59388,-999631875785.1274,2.2,4.8,5.4,-0.044311,-0.044311,-5594657679622.732,Ctrl,2,
will20170306will20170306c004,will20170306,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGO,EPSC,20000,2.4,1,-0.59853,-1000271139692.118,2.05,4.7,5.55,-0.052129,-0.052129,-5723643382051.159,DAMGO,3,
will20170306will20170306c004,will20170306,WT,MSN,DMS,Striatum,ACC,CsChR,DAMGONALOX,EPSC,20000,2.55,1.15,-0.5197,-1000712438922.906,2.5,5.6,6,-0.035642,-0.035642,-6527500350128.636,Nlx,4,
will20170509will20170509c002,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,2.9,0.8,-1.18e-10,-179.4493,1.8,5.05,5.6,-1.2006e-11,-1.2006e-11,-1024.9804,Ctrl,1,
will20170509will20170509c002,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,2.9,0.7,-1.2865e-10,-162.1382,1.85,5.4,5.6,-1.1573e-11,-1.1573e-11,-942.2198,DPDPE,2,
will20170509will20170509c004,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,2.6,1.25,-1.3622e-10,-298.2382,2.6,5.4,5.2,-1.2259e-11,-1.2259e-11,-1757.6231,Ctrl,1,
will20170509will20170509c004,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,2.05,1.25,-1.495e-10,-315.126,3.1,5.25,5.1,-1.148e-11,-1.148e-11,-1928.7283,DPDPE,2,
will20170509will20170509c010,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,2.9,0.5,-5.1747e-10,-451.2049,1.35,5,5.5,-3.3699e-11,-3.3699e-11,-2479.2425,Ctrl,1,
will20170509will20170509c010,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,2.8,0.5,-5.0848e-10,-434.4492,1.2,4.55,5.25,-3.3184e-11,-3.3184e-11,-2252.144,DPDPE,2,
will20170509will20170509c010,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPENALTRI,EPSC,20000,2.9,0.55,-3.8753e-10,-359.3623,1.4,4.35,5.2,-2.5557e-11,-2.5557e-11,-1833.4929,NTD,3,
will20170509will20170509c010,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,BASECPA,EPSC,20000,2.9,0.55,-3.8753e-10,-359.3623,1.4,4.35,5.2,-2.5557e-11,-2.5557e-11,-1833.4929,NTD,3,
will20170509will20170509c010,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,CPA,EPSC,20000,3.1,0.7,-1.107e-10,-132.2753,2.1,4.65,5.05,-1.0102e-11,-1.0102e-11,-709.6563,CPA,4,
will20170509will20170509c010,will20170509,WT,MSN,DMS,Striatum,ACC,CsChR,CPADPCPX,EPSC,20000,2.85,0.55,-3.804e-10,-350.9594,1.5,4.5,4.5,-2.458e-11,-2.458e-11,-1745.7165,CPCPX,5,
will20170511will20170511c002,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,BASEMOCK,EPSC,20000,2.55,1.3,-1.3577e-10,-292.1778,2.55,5.5,5.5,-8.4231e-12,-8.4231e-12,-1812.3228,Ctrl,1,
will20170511will20170511c002,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,MOCK,EPSC,20000,2.6,1.15,-1.5626e-10,-307.0896,2.1,5.15,5.3,-1.029e-11,-1.029e-11,-1757.8647,Ctrl,2,
will20170511will20170511c002,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,MOCKNALTRI,EPSC,20000,2.65,1.2,-1.4533e-10,-283.9003,2.55,5,5.4,-1.0346e-11,-1.0346e-11,-1616.3188,NTD,3,
will20170511will20170511c004,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,2.95,0.8,-3.0903e-10,-427.1607,1.85,5,5.75,-2.0361e-11,-2.0361e-11,-2433.2169,Ctrl,1,
will20170511will20170511c004,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,3.1,0.85,-2.8778e-10,-409.6912,1.85,4.7,4.9,-2.0488e-11,-2.0488e-11,-2183.6069,DPDPE,2,
will20170511will20170511c006,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,BASEMOCK,EPSC,20000,2.55,1.15,-2.6006e-10,-509.6331,2.55,5.25,5.5,-1.9285e-11,-1.9285e-11,-2994.9735,Ctrl,1,
will20170511will20170511c006,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,MOCK,EPSC,20000,2.3,1.2,-2.3072e-10,-468.2447,2.9,5.5,5.65,-1.5687e-11,-1.5687e-11,-2857.8935,Ctrl,2,
will20170511will20170511c006,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,MOCKNALTRI,EPSC,20000,2.5,1.2,-2.0591e-10,-425.3726,2.55,5.3,5.85,-1.3744e-11,-1.3744e-11,-2569.2192,NTD,3,
will20170511will20170511c012,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,2.15,1.2,-1.3373e-10,-269.7596,2.4,5.25,5.3,-1.0615e-11,-1.0615e-11,-1596.0352,Ctrl,1,
will20170511will20170511c012,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,2.2,1.2,-1.4516e-10,-293.1179,2.75,5.85,5.65,-1.0989e-11,-1.0989e-11,-1882.5864,DPDPE,2,
will20170511will20170511c012,will20170511,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPENALTRI,EPSC,20000,2.45,1.15,-1.1137e-10,-215.8993,2.7,6.1,6.05,-1.1813e-11,-1.1813e-11,-1448.4991,NTD,3,
will20170919will20170919c001,will20170919,WT,MSN,DMS,Striatum,ACC,CsChR,BASEMOCK,EPSC,20000,2.95,1.25,-1.2043e-10,-250.3358,2.45,4.9,5.1,-9.0047e-12,-9.0047e-12,-1406.6132,Ctrl,1,
will20170919will20170919c001,will20170919,WT,MSN,DMS,Striatum,ACC,CsChR,MOCK,EPSC,20000,3.05,1.5,-7.9961e-11,-200.282,3,4.85,5,-7.3187e-12,-7.3187e-12,-1139.8677,Ctrl,2,
will20170919will20170919c001,will20170919,WT,MSN,DMS,Striatum,ACC,CsChR,BASEDPDPE,EPSC,20000,3.05,1.5,-7.9961e-11,-200.282,3,4.85,5,-7.3187e-12,-7.3187e-12,-1139.8677,Ctrl,2,
will20170919will20170919c001,will20170919,WT,MSN,DMS,Striatum,ACC,CsChR,DPDPE,EPSC,20000,2.9,1.75,-6.6172e-11,-192.9954,3.05,4.5,4.6,-6.6247e-12,-6.6247e-12,-1019.3191,DPDPE,3,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,AM,CsChR,BASEDAMGO,EPSC,10000,4.2,0.6,-1.805e-10,-216.8369,2.8,4.9,4.5,-2.6901e-11,-2.6901e-11,-1196.6649,Ctrl,1,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,Elec,Elec,BASEDAMGO,EPSC,10000,2.8,1.1,-8.8615e-11,-177.4156,1.9,4,4.2,-2.0138e-11,-2.0138e-11,-790.9824,Ctrl,1,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,AM,CsChR,DAMGO,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DAMGO,2,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,Elec,Elec,DAMGO,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DAMGO,2,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,AM,CsChR,DAMGONLX,EPSC,10000,4.7,0.3,-8.1739e-11,-56.5927,1,4.6,5.5,-1.4149e-11,-1.4149e-11,-263.8099,NALOX,3,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,Elec,Elec,DAMGONLX,EPSC,10000,2.7,1.1,-7.6803e-11,-146.8116,2,3.7,4.1,-1.1532e-11,-1.1532e-11,-619.1549,NALOX,3,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,AM,CsChR,BASEDNQX,EPSC,10000,4.7,0.3,-8.1739e-11,-56.5927,1,4.6,5.5,-1.4149e-11,-1.4149e-11,-263.8099,NALOX,3,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,Elec,Elec,BASEDNQX,EPSC,10000,2.7,1.1,-7.6803e-11,-146.8116,2,3.7,4.1,-1.1532e-11,-1.1532e-11,-619.1549,NALOX,3,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,AM,CsChR,DNQX,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DNQX,4,
will20150213c001,will20150213,WT,MSN,DMS,Striatum,Elec,Elec,DNQX,EPSC,10000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DNQX,4,
will20150805c4,will20150805,WT,MSN,DMS,Striatum,AM,CsChR,BASEENK,EPSC,10000,3.4,1,-2.1332e-10,-351.4506,2.4,5.2,5.6,-2.6004e-11,-2.6004e-11,-2024.7756,Ctrl,1,
will20150805c4,will20150805,WT,MSN,DMS,Striatum,AM,CsChR,ENK,EPSC,10000,4.3,1,-6.8005e-11,-109.8039,1.9,5.2,5,-8.9979e-12,-8.9979e-12,-626.5948,ME,2,
will20150805c4,will20150805,WT,MSN,DMS,Striatum,AM,CsChR,ENKWASH,EPSC,10000,3.6,0.9,-1.9535e-10,-303.4215,2.3,5.4,5.5,-2.2436e-11,-2.2436e-11,-1719.9599,NaN,3,
will20150819c4,will20150819,WT,MSN,DMS,Striatum,AM,CsChR,BASEENK,EPSC,10000,2.6,1.2,-2.3536e-10,-477.6182,3.3,7.2,6.8,-3.4778e-11,-3.4778e-11,-3819.2106,Ctrl,1,
will20150819c4,will20150819,WT,MSN,DMS,Striatum,AM,CsChR,ENK,EPSC,10000,2.5,1.2,-1.2675e-10,-254.1422,2.4,6.1,6,-2.1863e-11,-2.1863e-11,-1688.0416,ME,2,
will20150819c4,will20150819,WT,MSN,DMS,Striatum,AM,CsChR,ENKWASH,EPSC,10000,2.8,1.3,-1.5566e-10,-352.9866,3.4,7.6,7.2,-2.147e-11,-2.147e-11,-2914.7094,NaN,3,
