"","cellID","animalID","genoType","cellType","recordLayer","recordRegion","stimSource","stimChannel","circuit","signal","samplerate","parameter","drugGroup","baseName","baseValue","agonistName","agonistValue","antagonistName","antagonistValue","agonistEffect","antagonistEffect","tailRatio"
"1585","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset",1,"BASEENK",4.9,"ENK",5.3,"ENKWASH",4.9,108.163265306122,100,0.539336775
"1586","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"risetime",1,"BASEENK",4.8,"ENK",1,"ENKWASH",1.2,20.8333333333333,25,0.539336775
"1587","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope",1,"BASEENK",53.0891,"ENK",47.2936,"ENKWASH",117.7474,89.0834465078519,221.792043941223,0.539336775
"1588","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"amplitude",1,"BASEENK",422.5559,"ENK",83.7302,"ENKWASH",249.9711,19.8151771162111,59.156930479494,0.539336775
"1589","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset2peakTime",1,"BASEENK",7.6,"ENK",4,"ENKWASH",3.2,52.6315789473684,42.1052631578947,0.539336775
"1590","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"halfwidth",1,"BASEENK",18.8,"ENK",14.7,"ENKWASH",13.8,78.1914893617021,73.4042553191489,0.539336775
"1591","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"decay",1,"BASEENK",22.3,"ENK",17,"ENKWASH",16.7,76.2331838565022,74.8878923766816,0.539336775
"1592","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope2ms",1,"BASEENK",14.0778,"ENK",8.3688,"ENKWASH",18.4893,59.4467885607126,131.336572475813,0.539336775
"1593","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope3ms",1,"BASEENK",14.0778,"ENK",8.3688,"ENKWASH",18.4893,59.4467885607126,131.336572475813,0.539336775
"1594","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"area",1,"BASEENK",2050.211,"ENK",275.5703,"ENKWASH",615.2225,13.4410702117977,30.0077650544261,0.539336775
"1595","BJ1426","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"chargeOAmplitude",1,"BASEENK",4.85192846674251,"ENK",3.29116973326231,"ENKWASH",2.46117451177356,67.8321981830854,50.7256965687696,0.539336775
"1596","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1597","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"risetime",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1598","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1599","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"amplitude",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1600","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset2peakTime",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1601","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"halfwidth",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1602","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"decay",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1603","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope2ms",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1604","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope3ms",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1605","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"area",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1606","BJ1428","Will20170724","MORWTho","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"chargeOAmplitude",1,"BASEENK",NA,"ENK",NA,"ENKWASH",NA,NA,NA,0.539336775
"1607","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset",2,"BASEDAMGO",4.5,"DAMGO",4.3,"DAMGOCTAP",4.2,95.5555555555555,93.3333333333333,0.004775514
"1608","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset",3,"BASEDPDPE",4.5,"DPDPE",4.4,"DPDPENALTRI",4.2,97.7777777777778,93.3333333333333,0.004775514
"1609","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"risetime",2,"BASEDAMGO",1.5,"DAMGO",1.9,"DAMGOCTAP",2.1,126.666666666667,140,0.004775514
"1610","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"risetime",3,"BASEDPDPE",2,"DPDPE",2,"DPDPENALTRI",2.1,100,105,0.004775514
"1611","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope",2,"BASEDAMGO",-50.6455,"DAMGO",-54.2898,"DAMGOCTAP",-65.3071,107.195703468225,128.949462439901,0.004775514
"1612","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope",3,"BASEDPDPE",-59.9442,"DPDPE",-69.1888,"DPDPENALTRI",-70.9605,115.422009135162,118.377591159779,0.004775514
"1613","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"amplitude",2,"BASEDAMGO",-122.1888,"DAMGO",-173.4943,"DAMGOCTAP",-228.8686,141.988709276137,187.307347318248,0.004775514
"1614","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"amplitude",3,"BASEDPDPE",-184.1823,"DPDPE",-231.0466,"DPDPENALTRI",-228.8454,125.444518827271,124.249398557842,0.004775514
"1615","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset2peakTime",2,"BASEDAMGO",2,"DAMGO",3.5,"DAMGOCTAP",2.8,175,140,0.004775514
"1616","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset2peakTime",3,"BASEDPDPE",2.7,"DPDPE",3.1,"DPDPENALTRI",2.9,114.814814814815,107.407407407407,0.004775514
"1617","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"halfwidth",2,"BASEDAMGO",6.4,"DAMGO",4.2,"DAMGOCTAP",4.6,65.625,71.875,0.004775514
"1618","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"halfwidth",3,"BASEDPDPE",5,"DPDPE",4.2,"DPDPENALTRI",4.4,84,88,0.004775514
"1619","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"decay",2,"BASEDAMGO",19.8,"DAMGO",6.7,"DAMGOCTAP",28.9,33.8383838383838,145.959595959596,0.004775514
"1620","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"decay",3,"BASEDPDPE",8.9,"DPDPE",30.8,"DPDPENALTRI",29.6,346.067415730337,332.584269662921,0.004775514
"1621","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope2ms",2,"BASEDAMGO",-12.3262,"DAMGO",-15.9592,"DAMGOCTAP",-13.7534,129.473803767584,111.578588697247,0.004775514
"1622","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope2ms",3,"BASEDPDPE",-17.5486,"DPDPE",-17.8081,"DPDPENALTRI",-24.2955,101.478750441631,138.44694163637,0.004775514
"1623","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope3ms",2,"BASEDAMGO",-12.3262,"DAMGO",-15.9592,"DAMGOCTAP",-16.7701,129.473803767584,136.052473592835,0.004775514
"1624","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope3ms",3,"BASEDPDPE",-17.5486,"DPDPE",-17.8081,"DPDPENALTRI",-24.2955,101.478750441631,138.44694163637,0.004775514
"1625","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"area",2,"BASEDAMGO",-1328.3555,"DAMGO",-1028.2998,"DAMGOCTAP",-3702.0457,77.4114911256813,278.693896325193,0.004775514
"1626","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"area",3,"BASEDPDPE",-2362.8448,"DPDPE",-4022.1167,"DPDPENALTRI",-4145.9766,170.223482304043,175.465464341966,0.004775514
"1627","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"chargeOAmplitude",2,"BASEDAMGO",10.871335998062,"DAMGO",5.92699471971125,"DAMGOCTAP",16.1754198697419,54.5194695552399,148.789623213057,0.004775514
"1628","BJ1448","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"chargeOAmplitude",3,"BASEDPDPE",12.8288375158742,"DPDPE",17.4082488121444,"DPDPENALTRI",18.1169322171213,135.696229612416,141.22037319986,0.004775514
"1629","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset",2,"BASEDAMGO",5.3,"DAMGO",4.3,"DAMGOCTAP",4.5,81.1320754716981,84.9056603773585,0.004775514
"1630","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset",3,"BASEDPDPE",4.5,"DPDPE",4.4,"DPDPENALTRI",4.5,97.7777777777778,100,0.004775514
"1631","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"risetime",2,"BASEDAMGO",0.2,"DAMGO",1,"DAMGOCTAP",0.5,500,250,0.004775514
"1632","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"risetime",3,"BASEDPDPE",0.2,"DPDPE",0.2,"DPDPENALTRI",0.3,100,150,0.004775514
"1633","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope",2,"BASEDAMGO",-240.3605,"DAMGO",-25.9498,"DAMGOCTAP",-95.7549,10.7961998747714,39.8380349516664,0.004775514
"1634","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope",3,"BASEDPDPE",-367.1904,"DPDPE",-312.047,"DPDPENALTRI",-218.6275,84.9823415862724,59.5406361386354,0.004775514
"1635","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"amplitude",2,"BASEDAMGO",-79.0045,"DAMGO",-36.3651,"DAMGOCTAP",-74.2726,46.0291502382776,94.0105943332342,0.004775514
"1636","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"amplitude",3,"BASEDPDPE",-145.426,"DPDPE",-143.1352,"DPDPENALTRI",-114.3943,98.4247658603001,78.66151857302,0.004775514
"1637","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset2peakTime",2,"BASEDAMGO",0.7,"DAMGO",1.8,"DAMGOCTAP",1.8,257.142857142857,257.142857142857,0.004775514
"1638","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset2peakTime",3,"BASEDPDPE",0.5,"DPDPE",0.6,"DPDPENALTRI",0.6,120,120,0.004775514
"1639","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"halfwidth",2,"BASEDAMGO",1.1,"DAMGO",1.7,"DAMGOCTAP",1.3,154.545454545455,118.181818181818,0.004775514
"1640","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"halfwidth",3,"BASEDPDPE",1.5,"DPDPE",1.4,"DPDPENALTRI",1.5,93.3333333333333,100,0.004775514
"1641","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"decay",2,"BASEDAMGO",7,"DAMGO",11.4,"DAMGOCTAP",5.8,162.857142857143,82.8571428571428,0.004775514
"1642","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"decay",3,"BASEDPDPE",6.5,"DPDPE",11.3,"DPDPENALTRI",6.9,173.846153846154,106.153846153846,0.004775514
"1643","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope2ms",2,"BASEDAMGO",-24.036,"DAMGO",-6.747,"DAMGOCTAP",-11.645,28.0703944083874,48.4481610916958,0.004775514
"1644","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope2ms",3,"BASEDPDPE",-40.4169,"DPDPE",-31.2047,"DPDPENALTRI",-26.5986,77.2070594231621,65.8105891347432,0.004775514
"1645","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope3ms",2,"BASEDAMGO",-24.036,"DAMGO",-6.747,"DAMGOCTAP",-11.645,28.0703944083874,48.4481610916958,0.004775514
"1646","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope3ms",3,"BASEDPDPE",-40.4169,"DPDPE",-31.2047,"DPDPENALTRI",-26.5986,77.2070594231621,65.8105891347432,0.004775514
"1647","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"area",2,"BASEDAMGO",-324.0829,"DAMGO",-253.9838,"DAMGOCTAP",-285.6374,78.3700096487658,88.1371402193698,0.004775514
"1648","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"area",3,"BASEDPDPE",-595.519,"DPDPE",-973.4734,"DPDPENALTRI",-578.2496,163.466388142108,97.1001093164114,0.004775514
"1649","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"chargeOAmplitude",2,"BASEDAMGO",4.10208152700163,"DAMGO",6.98427338299634,"DAMGOCTAP",3.84579777737685,170.261691217566,93.7523487054607,0.004775514
"1650","BJ1450","Will20170808","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"chargeOAmplitude",3,"BASEDPDPE",4.09499676811574,"DPDPE",6.80107618531291,"DPDPENALTRI",5.05488123097042,166.08257760463,123.440420523124,0.004775514
"1651","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"onset",1,"BASEENK",4.9,"ENK",5.3,"ENKWASH",5.4,108.163265306122,110.204081632653,0.060011897
"1652","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"risetime",1,"BASEENK",3.3,"ENK",3.5,"ENKWASH",2.9,106.060606060606,87.8787878787879,0.060011897
"1653","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"slope",1,"BASEENK",-47.6337,"ENK",-32.0666,"ENKWASH",-52.0488,67.3191458988069,109.268857972402,0.060011897
"1654","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"amplitude",1,"BASEENK",-273.8977,"ENK",-186.8037,"ENKWASH",-251.2426,68.2019965848563,91.7286271480191,0.060011897
"1655","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"onset2peakTime",1,"BASEENK",5.3,"ENK",5.9,"ENKWASH",4.9,111.320754716981,92.4528301886793,0.060011897
"1656","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"halfwidth",1,"BASEENK",7,"ENK",10.5,"ENKWASH",8.6,150,122.857142857143,0.060011897
"1657","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"decay",1,"BASEENK",6.6,"ENK",13.4,"ENKWASH",12.8,203.030303030303,193.939393939394,0.060011897
"1658","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"slope2ms",1,"BASEENK",-9.569,"ENK",-6.1631,"ENKWASH",-5.6225,64.4069390740934,58.7574459191138,0.060011897
"1659","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"slope3ms",1,"BASEENK",-9.569,"ENK",-6.1631,"ENKWASH",-6.8839,64.4069390740934,71.9395966140662,0.060011897
"1660","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"area",1,"BASEENK",-2371.2194,"ENK",-2547.4898,"ENKWASH",-2948.0997,107.433744848747,124.32842359505,0.060011897
"1661","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","EPSC",10000,"chargeOAmplitude",1,"BASEENK",8.6573176773664,"ENK",13.6372555789848,"ENKWASH",11.7340757498927,157.522873564382,135.539392074871,0.060011897
"1662","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset",1,"BASEENK",8.2,"ENK",1e-05,"ENKWASH",NA,0.000121951219512195,NA,0.060011897
"1663","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"risetime",1,"BASEENK",4.2,"ENK",1e-05,"ENKWASH",NA,0.000238095238095238,NA,0.060011897
"1664","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope",1,"BASEENK",120.327,"ENK",1e-05,"ENKWASH",NA,8.31068671204302e-06,NA,0.060011897
"1665","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"amplitude",1,"BASEENK",835.094,"ENK",1e-05,"ENKWASH",NA,1.19746998541482e-06,NA,0.060011897
"1666","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"onset2peakTime",1,"BASEENK",8.9,"ENK",1e-05,"ENKWASH",NA,0.000112359550561798,NA,0.060011897
"1667","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"halfwidth",1,"BASEENK",19.9,"ENK",1e-05,"ENKWASH",NA,5.0251256281407e-05,NA,0.060011897
"1668","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"decay",1,"BASEENK",33.7,"ENK",1e-05,"ENKWASH",NA,2.9673590504451e-05,NA,0.060011897
"1669","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope2ms",1,"BASEENK",16.543,"ENK",1e-05,"ENKWASH",NA,6.04485280783413e-05,NA,0.060011897
"1670","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"slope3ms",1,"BASEENK",18.2298,"ENK",1e-05,"ENKWASH",NA,5.48552370294792e-05,NA,0.060011897
"1671","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"area",1,"BASEENK",4763.9004,"ENK",1e-05,"ENKWASH",NA,2.09912029227143e-07,NA,0.060011897
"1672","BJ1452","Will20170809","PVhet;Ai9het","PYR","L5","ACC","MD","ChR2H134R","MD_L5_PYR","IPSC",10000,"chargeOAmplitude",1,"BASEENK",5.70462774250563,"ENK",1e-05,"ENKWASH",NA,0.000175296276135412,NA,0.060011897
"1673","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset",2,"BASEDAMGO",4.5,"DAMGO",4.4,"DAMGOCTAP",4.3,97.7777777777778,95.5555555555555,0.060011897
"1674","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset",3,"BASEDPDPE",2.4,"DPDPE",2.3,"DPDPENALTRI",2.3,95.8333333333333,95.8333333333333,0.060011897
"1675","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"risetime",2,"BASEDAMGO",0.8,"DAMGO",2.1,"DAMGOCTAP",2.6,262.5,325,0.060011897
"1676","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"risetime",3,"BASEDPDPE",0.6,"DPDPE",0.7,"DPDPENALTRI",0.6,116.666666666667,100,0.060011897
"1677","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope",2,"BASEDAMGO",-109.3408,"DAMGO",-50.8185,"DAMGOCTAP",-50.5523,46.4771613158126,46.2337023325236,0.060011897
"1678","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope",3,"BASEDPDPE",-412.4344,"DPDPE",-314.1785,"DPDPENALTRI",-404.4933,76.1765992361452,98.0745786481438,0.060011897
"1679","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"amplitude",2,"BASEDAMGO",-160.3651,"DAMGO",-178.229,"DAMGOCTAP",-202.905,111.139518511197,126.526906415423,0.060011897
"1680","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"amplitude",3,"BASEDPDPE",-415.4359,"DPDPE",-374.2207,"DPDPENALTRI",-399.0561,90.0790470924636,96.0572016043871,0.060011897
"1681","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset2peakTime",2,"BASEDAMGO",2,"DAMGO",3,"DAMGOCTAP",3,150,150,0.060011897
"1682","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"onset2peakTime",3,"BASEDPDPE",1.1,"DPDPE",1.3,"DPDPENALTRI",1.2,118.181818181818,109.090909090909,0.060011897
"1683","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"halfwidth",2,"BASEDAMGO",2.5,"DAMGO",1.9,"DAMGOCTAP",2.8,76,112,0.060011897
"1684","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"halfwidth",3,"BASEDPDPE",2.5,"DPDPE",2.8,"DPDPENALTRI",2.4,112,96,0.060011897
"1685","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"decay",2,"BASEDAMGO",3.9,"DAMGO",2.1,"DAMGOCTAP",2.4,53.8461538461539,61.5384615384615,0.060011897
"1686","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"decay",3,"BASEDPDPE",3.9,"DPDPE",4.4,"DPDPENALTRI",4.1,112.820512820513,105.128205128205,0.060011897
"1687","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope2ms",2,"BASEDAMGO",-28.5448,"DAMGO",-27.3122,"DAMGOCTAP",-22.8359,95.6818755079734,80.0002101959026,0.060011897
"1688","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope2ms",3,"BASEDPDPE",-46.7818,"DPDPE",-38.4382,"DPDPENALTRI",-47.6504,82.1648589836218,101.856704957911,0.060011897
"1689","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope3ms",2,"BASEDAMGO",-28.5448,"DAMGO",-24.3929,"DAMGOCTAP",-22.8359,85.4547938678849,80.0002101959026,0.060011897
"1690","BJ1454","Will20170809","PVhet;Ai9het","PV","L5","ACC","MD","ChR2H134R","MD_L5_PV","EPSC",10000,"slope3ms",3,"BASEDPDPE",-46.7818,"DPDPE",-38.4382,"DPDPENALTRI",-47.6504,82.1648589836218,101.856704957911,0.060011897
